10;58.80;0.05;0.34;3
10;58.80;263.72;0.54;2414
20;62.01;0.05;0.15;4
20;62.01;263.72;0.61;2843
30;63.25;0.05;0.40;4
30;63.25;263.72;0.59;2875
40;60.21;0.05;0.73;4
40;60.21;263.72;0.72;2992
50;63.13;0.05;2.85;4
50;63.13;263.72;1.03;3130
