10;66.48;0.05;0.31;4
10;66.48;263.72;0.53;2346
20;62.63;0.05;2.67;4
20;62.63;263.72;0.65;2912
30;67.18;0.05;0.00;5
30;67.18;263.72;0.00;3187
40;64.44;0.05;1.22;4
40;64.44;263.72;0.89;3095
50;64.44;0.05;0.00;5
50;64.44;263.72;0.00;3187
10;41.88;0.05;0.24;4
10;41.88;263.72;0.53;2281
20;67.90;0.05;0.00;5
20;67.90;263.72;0.00;3187
30;57.49;0.05;0.00;5
30;57.49;263.72;0.00;3187
40;66.48;0.05;2.86;4
40;66.48;263.72;0.79;3019
50;61.61;0.05;0.00;5
50;61.61;263.72;0.00;3187
10;57.28;0.05;0.46;3
10;57.28;263.72;0.54;2367
20;50.99;0.05;0.58;4
20;50.99;263.72;0.61;2905
30;59.40;0.05;1.32;4
30;59.40;263.72;0.64;2947
40;65.19;0.05;3.71;4
40;65.19;263.72;0.72;3018
50;58.69;0.05;0.00;5
50;58.69;263.72;0.00;3187
10;66.48;0.05;0.11;4
10;66.48;263.72;0.53;2268
20;65.95;0.05;1.11;4
20;65.95;263.72;0.58;2768
30;60.61;0.05;1.41;4
30;60.61;263.72;0.67;2986
40;66.48;0.05;0.00;5
40;66.48;263.72;0.00;3187
50;69.31;0.05;3.15;4
50;69.31;263.72;0.74;3038
10;57.49;0.05;0.34;3
10;57.49;263.72;0.53;2288
20;59.64;0.05;0.00;5
20;59.64;263.72;0.00;3187
30;54.08;0.05;0.00;5
30;54.08;263.72;0.00;3187
40;61.40;0.05;1.14;3
40;61.40;263.72;0.71;3022
50;68.59;0.05;0.37;3
50;68.59;263.72;0.66;2961
10;55.76;0.05;0.29;3
10;55.76;263.72;0.53;2360
20;61.52;0.05;0.08;4
20;61.52;263.72;0.63;2920
30;65.19;0.05;0.23;4
30;65.19;263.72;0.57;2742
40;61.22;0.05;0.14;4
40;61.22;263.72;0.76;3020
50;62.97;0.05;0.00;5
50;62.97;263.72;0.00;3187
10;63.25;0.05;0.04;4
10;63.25;263.72;0.53;2285
20;55.90;0.05;1.15;4
20;55.90;263.72;0.60;2819
30;68.59;0.05;0.00;5
30;68.59;263.72;0.00;3187
40;66.47;0.05;0.00;5
40;66.47;263.72;0.00;3187
50;62.63;0.05;2.69;4
50;62.63;263.72;0.75;3045
10;61.52;0.05;0.07;4
10;61.52;263.72;0.54;2419
20;52.39;0.05;0.28;3
20;52.39;263.72;0.51;2032
30;64.38;0.05;0.00;5
30;64.38;263.72;0.00;3187
40;65.30;0.05;0.22;4
40;65.30;263.72;0.63;2924
50;64.44;0.05;1.41;4
50;64.44;263.72;0.76;3050
10;63.66;0.64;0.43;4
10;63.66;263.72;0.53;2409
20;62.80;0.05;1.98;4
20;62.80;263.72;0.63;2920
