10;11.70;0.38;0.36;2
10;11.70;263.72;0.48;830
20;10.05;0.05;0.00;5
20;10.05;263.72;0.00;3187
30;7.28;0.05;0.70;2
30;7.28;263.72;0.50;1799
40;7.28;0.05;0.27;3
40;7.28;263.72;0.49;2094
50;5.10;0.50;0.42;4
50;5.10;263.72;0.50;1991
10;8.06;0.05;0.20;3
10;8.06;263.72;0.48;1079
20;9.22;0.69;0.44;4
20;9.22;263.72;0.50;1763
30;10.20;0.05;0.00;5
30;10.20;263.72;0.00;3187
40;5.10;0.95;0.38;10
40;5.10;263.72;0.49;1852
50;2.83;0.40;0.29;5
50;2.83;263.72;0.49;1700
10;21.02;0.05;0.27;3
10;21.02;263.72;0.49;1405
20;9.90;0.49;0.28;4
20;9.90;263.72;0.50;1800
30;3.00;0.05;0.40;4
30;3.00;263.72;0.49;1852
40;8.06;0.05;0.08;4
40;8.06;263.72;0.49;2112
50;7.81;0.05;0.06;4
50;7.81;263.72;0.49;2070
10;21.93;0.05;0.37;1
10;21.93;263.72;0.48;1315
20;3.16;0.05;0.08;4
20;3.16;263.72;0.49;1468
30;17.69;0.05;0.15;4
30;17.69;263.72;0.51;2265
40;9.06;0.05;0.26;4
40;9.06;263.72;0.50;1985
50;6.32;0.05;0.00;5
50;6.32;263.72;0.00;3187
10;14.76;0.91;0.37;4
10;14.76;263.72;0.47;864
20;14.87;0.82;0.50;4
20;14.87;263.72;0.50;1989
30;8.06;0.05;0.35;2
30;8.06;263.72;0.49;1720
40;6.00;0.05;0.00;5
40;6.00;263.72;0.00;3187
50;8.60;0.05;0.29;3
50;8.60;263.72;0.49;2028
10;12.17;0.80;0.34;6
10;12.17;263.72;0.48;985
20;17.03;0.05;0.04;4
20;17.03;263.72;0.49;2021
30;10.30;0.05;1.19;4
30;10.30;263.72;0.50;1878
40;5.83;0.05;0.02;4
40;5.83;263.72;0.48;1830
50;8.25;0.05;0.26;3
50;8.25;263.72;0.49;2017
10;11.18;1.74;0.42;8
10;11.18;263.72;0.48;932
20;4.47;0.05;0.28;4
20;4.47;263.72;0.49;1587
30;7.21;0.05;1.55;4
30;7.21;263.72;0.49;1772
40;5.00;0.05;0.01;4
40;5.00;263.72;0.49;1793
50;5.83;0.05;0.44;3
50;5.83;263.72;0.50;2086
10;9.85;0.62;0.33;4
10;9.85;263.72;0.46;684
20;5.83;0.05;0.24;2
20;5.83;263.72;0.44;526
30;15.00;0.05;0.05;4
30;15.00;263.72;0.51;2317
40;8.60;0.54;0.19;6
40;8.60;263.72;0.50;1924
50;4.00;0.29;0.13;5
50;4.00;263.72;0.49;1867
10;18.38;0.48;0.39;3
10;18.38;263.72;0.49;1132
20;8.60;0.63;0.29;7
20;8.60;263.72;0.49;1724
30;13.04;0.05;0.25;4
30;13.04;263.72;0.51;2305
40;17.26;0.05;0.00;5
40;17.26;263.72;0.00;3187
50;4.12;0.28;0.35;5
50;4.12;263.72;0.49;1612
10;8.25;0.52;0.43;2
10;8.25;263.72;0.47;816
20;7.21;0.05;0.53;3
20;7.21;263.72;0.49;1671
30;4.00;0.05;0.00;5
30;4.00;263.72;0.00;3187
40;4.24;0.91;0.46;6
40;4.24;263.72;0.49;1801
50;11.66;0.05;0.00;5
50;11.66;263.72;0.00;3187
10;18.68;0.05;0.26;3
10;18.68;263.72;0.49;1271
20;5.39;1.06;0.40;7
20;5.39;263.72;0.49;1435
30;10.00;0.05;0.00;5
30;10.00;263.72;0.00;3187
40;6.40;0.05;3.51;4
40;6.40;263.72;0.51;2247
50;10.30;0.05;0.17;4
50;10.30;263.72;0.50;2161
10;15.30;0.74;0.30;2
10;15.30;263.72;0.48;913
20;4.12;0.28;0.30;4
20;4.12;263.72;0.49;1517
30;7.07;0.86;0.45;5
30;7.07;263.72;0.50;1855
40;13.42;0.31;0.41;5
40;13.42;263.72;0.51;2209
50;7.21;0.27;0.59;5
50;7.21;263.72;0.50;2124
10;21.95;0.60;0.43;3
10;21.95;263.72;0.49;1391
20;3.61;0.05;0.84;3
20;3.61;263.72;0.49;1756
30;16.28;0.51;0.47;2
30;16.28;263.72;0.50;2117
40;9.85;0.05;1.48;4
40;9.85;263.72;0.51;2222
50;2.83;0.05;0.00;5
50;2.83;263.72;0.00;3187
10;30.08;0.48;0.41;4
10;30.08;263.72;0.49;1624
20;2.24;0.05;0.00;5
20;2.24;263.72;0.00;3187
30;8.25;0.05;0.00;5
30;8.25;263.72;0.00;3187
40;7.28;0.54;0.48;5
40;7.28;263.72;0.50;1787
50;2.83;0.05;0.18;4
50;2.83;263.72;0.49;1917
10;13.89;0.60;0.42;4
10;13.89;263.72;0.49;1173
20;17.72;0.56;0.40;4
20;17.72;263.72;0.50;1876
30;11.40;0.05;0.37;2
30;11.40;263.72;0.49;1950
40;4.12;0.05;0.38;4
40;4.12;263.72;0.49;1950
50;10.82;0.05;0.48;3
50;10.82;263.72;0.50;2269
10;11.66;0.53;0.42;2
10;11.66;263.72;0.48;764
20;20.62;0.05;0.48;3
20;20.62;263.72;0.50;2130
30;8.25;0.92;0.48;8
30;8.25;263.72;0.49;1768
40;7.00;0.05;1.37;4
40;7.00;263.72;0.49;1918
50;13.00;0.05;2.36;4
50;13.00;263.72;0.51;2296
10;11.05;0.45;0.44;2
10;11.05;263.72;0.48;1028
20;15.13;0.52;0.40;5
20;15.13;263.72;0.50;1872
30;6.00;0.39;0.01;5
30;6.00;263.72;0.49;1698
40;9.85;0.05;0.26;3
40;9.85;263.72;0.50;2188
50;7.62;0.47;0.46;5
50;7.62;263.72;0.50;2099
10;7.81;0.89;0.39;7
10;7.81;263.72;0.48;850
20;4.00;0.16;1.14;3
20;4.00;263.72;0.49;1732
30;3.61;0.05;0.00;5
