10;66.48;263.72;0.53;2363
20;62.63;263.72;0.63;2858
30;67.18;263.72;0.00;3187
40;64.44;263.72;0.81;3083
50;64.44;263.72;0.63;2907
10;41.88;263.72;0.54;2368
20;67.90;263.72;0.00;3187
30;57.49;263.72;0.00;3187
40;66.48;263.72;0.82;3070
50;61.61;263.72;0.00;3187
10;57.28;263.72;0.53;2341
20;50.99;263.72;0.65;2951
30;59.40;263.72;0.68;2970
40;65.19;263.72;0.70;3003
50;58.69;263.72;0.00;3187
10;66.48;263.72;0.53;2359
20;65.95;263.72;0.62;2922
30;60.61;263.72;0.00;3187
40;66.48;263.72;0.00;3187
50;69.31;263.72;0.00;3187
10;57.49;263.72;0.53;2400
20;59.64;263.72;0.00;3187
30;54.08;263.72;0.00;3187
40;61.40;263.72;0.00;3187
50;68.59;263.72;0.90;3074
10;55.76;263.72;0.52;2335
20;61.52;263.72;0.62;2972
30;65.19;263.72;0.60;2877
40;61.22;263.72;0.68;2957
50;62.97;263.72;0.00;3187
10;63.25;263.72;0.52;2292
20;55.90;263.72;0.60;2779
30;68.59;263.72;0.56;2657
40;66.47;263.72;0.00;3187
50;62.63;263.72;0.65;2907
10;61.52;263.72;0.54;2390
20;52.39;263.72;0.58;2782
30;64.38;263.72;0.63;2909
40;65.30;263.72;0.80;3063
50;64.44;263.72;0.84;3066
10;63.66;263.72;0.53;2331
20;62.80;263.72;0.00;3187
30;58.73;263.72;0.00;3187
40;67.27;263.72;0.00;3187
50;63.66;263.72;0.00;3187
10;47.38;263.72;0.53;2329
20;54.41;263.72;0.63;2895
30;65.80;263.72;0.84;3060
40;68.62;263.72;0.00;3187
50;63.64;263.72;0.77;3022
10;51.66;263.72;0.52;2257
20;53.76;263.72;0.63;2854
30;59.41;263.72;0.76;3025
40;65.19;263.72;0.73;2999
50;63.03;263.72;0.75;3048
10;56.86;263.72;0.53;2241
20;55.44;263.72;0.60;2913
30;65.12;263.72;0.67;2985
40;62.37;263.72;0.00;3187
50;63.64;263.72;0.00;3187
10;60.11;263.72;0.53;2394
20;68.59;263.72;0.63;2918
30;61.52;263.72;0.70;3005
40;63.66;263.72;0.00;3187
50;65.30;263.72;0.84;3058
10;57.80;263.72;0.53;2325
20;61.55;263.72;0.61;2877
30;64.44;263.72;0.69;2956
40;65.07;263.72;0.00;3187
50;65.12;263.72;0.00;3187
10;63.89;263.72;0.53;2269
20;63.78;263.72;0.57;2764
30;63.13;263.72;0.66;2951
40;63.64;263.72;0.00;3187
50;65.19;263.72;0.67;2996
10;62.94;263.72;0.53;2296
20;55.76;263.72;0.70;3020
30;61.22;263.72;0.00;3187
40;65.12;263.72;0.00;3187
50;65.95;263.72;0.69;2995
10;48.41;263.72;0.53;2272
20;62.63;263.72;0.60;2858
30;63.70;263.72;0.60;2842
40;58.26;263.72;0.82;3043
50;64.35;263.72;0.00;3187
10;68.62;263.72;0.53;2338
20;57.80;263.72;0.64;2900
30;62.94;263.72;0.00;3187
40;67.94;263.72;0.76;3034
50;66.53;263.72;0.00;3187
10;66.47;263.72;0.54;2386
20;58.52;263.72;0.64;2921
30;60.61;263.72;0.00;3187
40;67.90;263.72;0.00;3187
50;66.47;263.72;0.91;3082
10;55.87;263.72;0.52;2225
20;58.82;263.72;0.00;3187
30;63.78;263.72;0.00;3187
40;65.12;263.72;0.86;3069
50;63.70;263.72;0.00;3187
